date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2019-12-27,1718,401897.5532,176125.7498,0.06,340327.6162,normal,687.0,0.47,26308.9684,64988.6666,354.64,65175.739199999996,96,0,54743.117,169748.436,Salary,141132.53439999997,Utilities,Positive,12.2,High,225771.80339999998,0
2020-01-26,1562,328437.4236,234025.1628,0.07,304238.5632,recession,681.0,0.21,50075.16799999999,59930.613600000004,620.62,60873.0694,29,0,43246.574799999995,187583.28160000002,Salary,81970.60299999999,Insurance,Positive,69.5,Low,94412.2608,0
2020-02-25,1618,218271.16739999998,177495.54679999998,0.21,222225.40339999998,recession,672.0,0.15,86529.5002,29961.7604,88.66,70119.42079999999,74,0,37860.479799999994,162215.8824,Freelance,68725.6856,Transportation,Negative,79.7,High,40775.6206,0
2020-03-26,1325,283130.3904,292120.5144,0.39,203442.78239999997,normal,773.0,0.3,56383.327000000005,27600.744599999998,620.62,100860.50259999999,46,0,50617.767199999995,281360.7368,Salary,113345.6038,Investments,Positive,25.0,Medium,0.0,0
2020-04-25,1023,398414.9884,223314.1482,0.17,181352.2568,recession,632.0,0.16,48805.5568,0.0,620.62,140500.3886,94,0,27532.4764,178792.6426,Salary,61422.761399999996,Rent,Negative,41.5,High,175100.8402,0
2020-05-25,1286,510091.1244,287112.111,0.38,231189.816,normal,682.0,0.26,43251.0078,26305.422,620.62,111568.85740000001,77,0,71293.2792,223158.9932,Salary,120535.9298,Education,Positive,95.8,Medium,222979.01339999997,0
2020-06-24,1080,99160.8904,322717.96699999995,0.06,256865.75199999998,normal,578.0,0.25,64970.93459999999,24829.233,797.9399999999999,44786.598999999995,54,0,64016.952999999994,183200.8178,Salary,110293.92659999999,Insurance,Positive,28.0,Low,0.0,0
2020-07-24,1023,519157.496,393847.2252,0.27,190993.14519999997,recession,656.0,0.17,27351.61,4284.9378,265.98,145929.0404,39,0,42125.025799999996,180119.8828,Salary,140117.3774,Dining Out,Neutral,73.6,Low,125310.2708,0
2020-08-23,1545,366407.84179999994,317173.17059999995,0.38,171532.2752,inflation,727.0,0.14,74486.8124,0.0,443.29999999999995,15592.6342,25,0,57789.474599999994,173848.07439999998,Mixed,115573.62959999999,Dining Out,Positive,46.3,Low,49234.671200000004,0
2020-09-22,1211,382316.9922,248279.91760000002,0.35,208500.8354,recession,702.0,0.29,45891.3026,67590.8376,531.96,76019.7438,22,0,26356.844799999995,211760.86359999998,Salary,129992.4054,Entertainment,Positive,8.5,Low,134037.0746,0
2020-10-22,1180,362043.9966,176818.1844,0.07,268142.4174,normal,674.0,0.5,9099.175799999999,71790.6618,88.66,117157.9838,45,0,61183.3794,200931.0446,Salary,149439.0898,Groceries,Positive,55.2,Low,185225.8122,0
2020-11-21,1056,292674.6394,142016.4746,0.26,268499.7172,inflation,676.0,0.3,50989.2526,66477.268,620.62,145588.58599999998,29,0,70398.6998,151619.23919999998,Salary,118605.80159999999,Education,Positive,13.2,High,150658.1648,0
2020-12-21,1060,302914.8694,356919.4486,0.06,236919.9118,recession,742.0,0.38,26809.897399999998,51149.727199999994,709.28,83462.7508,57,0,79999.6912,241870.6862,Freelance,148482.4484,Investments,Negative,8.0,Medium,0.0,0
2021-01-20,1941,330888.8726,321998.0478,0.22,241125.05559999996,normal,667.0,0.57,78589.1106,22234.1548,531.96,127033.82119999999,44,0,58168.052800000005,192925.0466,Salary,55195.282999999996,Transportation,Positive,67.9,Medium,8890.8248,0
2021-02-19,1375,335772.2654,246441.9958,0.06,255037.58279999997,recession,687.0,0.31,54209.383799999996,0.0,620.62,149750.28639999998,56,0,59906.6754,338289.32279999997,Salary,134490.1272,Utilities,Negative,64.1,High,89330.26959999999,0
2021-03-21,1715,73265.0776,294541.819,0.36,195669.96019999997,recession,610.0,0.19,75879.661,39612.4014,797.9399999999999,53289.09299999999,99,0,60465.2334,260399.73959999997,Salary,86587.1292,Education,Positive,36.9,Low,0.0,0
2021-04-20,1899,357962.9768,396387.3342,0.35,192940.11879999997,inflation,607.0,0.38,30835.061400000002,43795.3802,797.9399999999999,151504.86779999998,80,0,22700.506400000002,245300.94160000002,Mixed,69835.7088,Transportation,Negative,68.4,Low,0.0,0
2021-05-20,1808,385934.3202,298169.78620000003,0.18,257762.99120000002,inflation,752.0,0.59,34134.1,22558.6504,265.98,113583.21259999998,79,0,67018.094,232473.61279999997,Salary,183332.9212,Utilities,Neutral,3.0,Low,87764.534,0
2021-06-19,1242,341989.9912,220046.14059999998,0.05,270542.4436,normal,673.0,0.24,41789.891,35845.238,531.96,76704.199,65,0,47938.462,137592.3406,Salary,149721.9152,Entertainment,Positive,56.3,High,121943.8506,0
2021-07-19,1756,352560.0364,282312.0586,0.25,271321.765,inflation,638.0,0.28,53252.742399999996,22066.587399999997,265.98,104420.2016,60,0,23886.7772,314575.4326,Salary,72796.0662,Dining Out,Negative,90.7,Medium,70247.97780000001,0
2021-08-18,1236,240838.68379999997,215227.46959999998,0.23,279624.774,recession,699.0,0.59,47050.08879999999,40227.7018,88.66,135803.1818,74,0,43167.6674,214252.20959999997,Salary,93619.6404,Insurance,Negative,63.1,High,25611.2142,0
2021-09-17,1632,440803.3344,301843.8566,0.11,337255.5472,inflation,710.0,0.54,46576.6444,66963.12479999999,797.9399999999999,80841.07459999999,28,0,43113.5848,140909.11119999998,Mixed,109854.173,Utilities,Positive,47.7,Low,138959.4778,0
2021-10-17,1920,230375.03059999997,387064.7352,0.05,196825.19999999998,normal,636.0,0.28,82313.7172,31217.186,443.29999999999995,137455.80419999998,81,0,24995.0272,131938.49240000002,Salary,107135.85740000001,Entertainment,Positive,46.5,Low,0.0,0
2021-11-16,1421,331377.3892,187744.64279999997,0.25,376674.6698,normal,606.0,0.3,42067.3968,55904.562999999995,797.9399999999999,116039.0946,29,0,0.0,226993.53819999998,Salary,125544.3332,Utilities,Positive,84.3,Low,143632.7464,0
2021-12-16,1458,247469.56519999998,351437.6008,0.22,241269.5714,normal,616.0,0.13,32211.9512,8535.2982,265.98,138687.2916,50,0,29952.007799999996,274427.5248,Mixed,89942.9102,Utilities,Positive,5.1,Medium,0.0,0
2022-01-15,1073,312596.5414,222472.7648,0.38,266279.6708,normal,750.0,0.26,70034.3072,57354.153999999995,531.96,32226.1368,76,0,57919.8048,220805.95679999999,Salary,102698.42439999999,Entertainment,Positive,89.2,Medium,90123.7766,0
2022-02-14,1796,313736.709,225096.2142,0.05,327542.8442,normal,667.0,0.18,43835.2772,57675.989799999996,88.66,108760.10859999999,42,0,35148.3704,242924.8536,Salary,134721.5298,Healthcare,Positive,67.4,Low,88640.4948,0
2022-03-16,1479,530552.0791999999,299150.36579999997,0.34,253477.1668,normal,676.0,0.14,82261.4078,69084.7586,620.62,139107.54,87,0,1473.5292,316814.9842,Mixed,103318.15779999999,Insurance,Positive,74.4,Low,231401.71339999998,0
2022-04-15,1553,367405.2667999999,348941.8218,0.37,251487.6364,normal,626.0,0.13,35056.164,18008.6192,709.28,102111.4952,55,0,40052.155,264573.8524,Salary,101396.8956,Entertainment,Positive,35.5,High,18463.445,0
2022-05-15,1816,354357.17459999997,196636.35419999997,0.2,230159.5868,inflation,644.0,0.11,35881.588599999995,0.0,88.66,60646.099799999996,76,0,39928.9176,205028.90980000002,Salary,94530.1786,Dining Out,Neutral,91.1,Low,157720.8204,0
2022-06-14,1494,348030.397,195076.8248,0.28,272739.4384,inflation,700.0,0.29,36441.0332,56631.575,177.32,62088.59799999999,83,0,32845.8702,300244.43019999994,Salary,78635.2138,Rent,Positive,63.9,Low,152953.5722,0
2022-07-14,1980,214175.0754,269560.0908,0.31,255149.2944,inflation,738.0,0.12,37758.5208,40332.3206,177.32,30658.628,71,0,49853.518,151667.1156,Salary,120169.76400000001,Entertainment,Positive,78.4,High,0.0,0
2022-08-13,1812,385303.94759999996,374743.65499999997,0.37,260947.65839999996,recession,666.0,0.45,57529.7008,72913.984,265.98,55705.077999999994,90,0,38860.5646,167840.4728,Freelance,58258.486,Groceries,Positive,44.6,Low,10560.292599999999,0
2022-09-12,1626,280806.6118,435098.95,0.17,284968.3122,inflation,705.0,0.19,29386.356999999996,20026.5208,620.62,99064.25099999999,56,0,24899.2744,240452.1262,Salary,70243.54479999999,Utilities,Negative,76.2,Low,0.0,0
2022-10-12,1426,325190.6944,289760.38519999996,0.33,256049.19339999996,inflation,636.0,0.51,89268.2076,70263.9366,265.98,147412.3222,59,0,24555.273599999997,258411.0958,Salary,144132.7888,Dining Out,Neutral,34.6,Low,35430.309199999996,0
2022-11-11,1526,415935.091,214411.7976,0.3,231467.3218,inflation,718.0,0.55,33835.3158,47317.842000000004,443.29999999999995,93463.5988,21,0,62288.08299999999,116296.2086,Salary,64450.500400000004,Healthcare,Positive,79.5,Low,201523.29339999997,0
2022-12-11,1701,302227.7544,331912.8956,0.38,323525.65959999996,normal,676.0,0.19,54807.83879999999,25507.481999999996,265.98,127598.5854,81,0,47183.078799999996,211719.19339999996,Mixed,136323.61599999998,Entertainment,Positive,62.3,Low,0.0,0
2023-01-10,1264,211195.21279999998,143607.9216,0.16,204669.8368,recession,679.0,0.37,39516.64859999999,79027.9776,797.9399999999999,47034.13,59,0,16233.645999999999,174529.8698,Mixed,105698.67880000001,Utilities,Negative,70.6,Low,67587.2912,0
2023-02-09,1209,236903.953,320497.034,0.35,206372.1088,normal,623.0,0.25,39607.0818,272.1862,443.29999999999995,153930.6054,86,0,36206.0842,218799.58099999998,Salary,124103.60819999999,Insurance,Positive,50.0,Medium,0.0,0
2023-03-11,1176,263145.5398,217639.90819999998,0.1,260322.6054,normal,653.0,0.49,46464.9328,43691.648,443.29999999999995,0.0,75,0,48744.3814,207611.57559999998,Freelance,129840.7968,Education,Neutral,60.5,High,45505.6316,0
2023-04-10,1407,282844.9052,381612.1452,0.18,259875.759,normal,639.0,0.11,51240.1604,56136.852199999994,709.28,48927.9076,46,0,25511.914999999997,237419.0676,Salary,122401.33619999999,Rent,Positive,36.8,High,0.0,0
2023-05-10,1783,333769.436,320911.0762,0.22,248329.5672,recession,653.0,0.26,58048.3618,48321.47319999999,177.32,144802.17179999998,54,0,68720.366,222868.18839999998,Salary,82514.0888,Education,Neutral,47.9,Medium,12858.3598,0
2023-06-09,1433,235935.7858,179084.334,0.08,197373.11879999997,normal,712.0,0.39,48977.557199999996,64623.3874,443.29999999999995,62987.610400000005,72,0,49335.7436,264838.05919999996,Freelance,32045.270399999998,Transportation,Neutral,24.9,High,56851.4518,0
2023-07-09,1116,297526.1146,155434.279,0.1,252049.7408,normal,693.0,0.18,35712.248,29436.8932,177.32,90947.42799999999,23,0,62430.8256,98596.12619999998,Salary,122599.9346,Rent,Positive,41.5,Low,142091.8356,0
2023-08-08,1309,333170.98099999997,284456.744,0.36,220026.6354,normal,682.0,0.12,45283.9816,49067.1038,709.28,111872.07459999999,88,0,53624.2278,177046.0406,Freelance,101114.0702,Entertainment,Neutral,89.0,Low,48714.237,0
2023-09-07,1921,293063.8568,325143.7046,0.34,263214.6946,normal,688.0,0.39,53300.6188,26785.9592,709.28,35299.979,79,0,26121.0092,213522.5378,Freelance,103013.1674,Transportation,Positive,61.8,Low,0.0,0
2023-10-07,1340,481750.9553999999,244139.49559999997,0.07,182050.011,normal,681.0,0.26,48575.040799999995,28440.354799999997,620.62,177034.5148,50,0,12853.0402,193923.3582,Salary,86748.4904,Rent,Positive,15.3,High,237611.4598,1
2023-11-06,1103,354083.2152,272998.3256,0.1,295239.5732,normal,660.0,0.12,54602.1476,40118.65,265.98,129428.52779999998,26,0,64542.7068,241325.4272,Salary,110105.08080000001,Insurance,Positive,24.3,Low,81084.8896,0
2019-01-01,1230,395075.1662,224396.6868,0.33,147886.6532,normal,781.0,0.23,48434.95799999999,0.0,709.28,96619.8948,77,0,40977.7654,232230.6844,Freelance,67100.5478,Education,Positive,2.3,Low,170678.47939999998,1
2019-01-31,1890,407730.49460000003,390328.3098,0.26,256019.93559999997,recession,722.0,0.22,29773.801199999998,43360.9462,88.66,64321.9434,83,0,32056.796199999997,193080.2016,Salary,85371.60059999999,Investments,Neutral,54.8,Low,17402.1848,0
2019-03-02,1348,351756.7768,368295.4132,0.25,187811.1378,normal,650.0,0.23,65636.7712,38494.3988,709.28,85494.83799999999,94,0,32172.940799999997,192049.97239999997,Salary,131433.1304,Utilities,Positive,22.1,Low,0.0,0
2019-04-01,1050,328933.91959999996,330364.00539999997,0.31,187046.8886,normal,756.0,0.13,22122.4432,33403.5416,88.66,15022.5504,76,0,37609.572,167942.4318,Salary,82309.2842,Healthcare,Negative,88.1,Medium,0.0,0
2019-05-01,1335,307498.5914,311920.0656,0.3,309695.5862,normal,643.0,0.28,55002.8908,24972.8622,531.96,139770.7168,86,0,66972.8774,277703.5118,Salary,85903.5606,Education,Positive,55.9,Low,0.0,0
2019-05-31,1542,141546.5766,184914.6156,0.21,299548.4492,inflation,742.0,0.57,26816.9902,38373.8212,88.66,82658.60459999999,54,0,33826.449799999995,104535.45959999999,Freelance,144812.811,Healthcare,Positive,14.2,Medium,0.0,0
2019-06-30,1984,362259.44039999996,305833.5566,0.35,260313.7394,normal,698.0,0.22,59761.272999999994,39153.1426,531.96,105703.1118,96,0,62094.8042,205825.9632,Salary,81226.7456,Investments,Positive,48.2,Medium,56425.883799999996,0
2019-07-30,1034,344066.40839999996,270848.3206,0.11,216711.638,inflation,698.0,0.37,55873.532,52273.0494,620.62,120133.41339999999,39,0,62538.9908,137802.4648,Salary,199686.25819999998,Healthcare,Neutral,11.8,Medium,73218.0878,0
2019-08-29,1655,451268.7608,267092.683,0.34,278674.33879999997,normal,745.0,0.52,13603.990399999999,86937.3362,265.98,65830.05,68,0,42791.748999999996,280356.219,Freelance,55199.716,Healthcare,Positive,7.0,Medium,184176.0778,0
2019-09-28,1573,325360.035,340695.55519999994,0.21,273008.9648,normal,643.0,0.56,47159.1406,72008.7654,177.32,108671.4486,96,0,48274.4834,216255.039,Salary,114536.30759999999,Dining Out,Positive,99.8,Low,0.0,0
2019-10-28,1847,371531.50320000004,377289.9702,0.12,245144.9,normal,695.0,0.51,24791.995799999997,18447.4862,443.29999999999995,124940.5586,96,0,13653.64,105174.6982,Salary,100747.90439999998,Transportation,Positive,22.6,Medium,0.0,0
2019-11-27,1424,368869.93,337819.4248,0.11,164823.373,normal,621.0,0.26,33245.7268,65532.1524,265.98,112685.9734,84,0,78728.3068,224769.9454,Salary,108138.602,Entertainment,Positive,94.6,Low,31050.5052,0
2019-12-27,1173,568020.6817999999,184889.79080000002,0.3,230535.50519999999,inflation,705.0,0.17,37084.7048,33302.4692,177.32,49729.39399999999,61,0,66495.8866,217386.34059999997,Salary,46932.171,Entertainment,Neutral,42.8,High,383130.891,1
2020-01-26,1918,346398.1664,328323.0522,0.27,308429.52139999997,normal,691.0,0.17,64257.2216,52708.369999999995,265.98,41286.3022,98,0,19756.1078,269741.8438,Freelance,149421.3578,Transportation,Neutral,23.7,Medium,18075.1142,0
2020-02-25,1589,342954.61199999996,197553.0986,0.06,325484.159,normal,661.0,0.49,68837.39719999999,48684.9792,620.62,5799.250599999999,72,0,53632.2072,91107.90259999999,Salary,117712.9954,Transportation,Positive,97.2,Low,145401.5134,0
2020-03-26,1274,466625.55939999997,292533.67,0.31,147601.16799999998,normal,684.0,0.23,53138.371,23126.961,797.9399999999999,66233.453,85,0,50459.952399999995,206582.233,Freelance,104761.54259999999,Groceries,Neutral,29.9,Low,174091.8894,1
2020-04-25,1922,162287.697,310252.371,0.13,260036.2336,inflation,708.0,0.26,49234.671200000004,51991.11059999999,797.9399999999999,168367.1132,87,0,65671.3486,196715.2616,Salary,101388.91619999999,Entertainment,Positive,77.5,High,0.0,0
2020-05-25,1529,417452.0636,313321.7802,0.37,224822.2548,normal,697.0,0.36,69472.2028,0.0,265.98,62926.435,61,0,61186.9258,215509.4084,Salary,102193.94900000001,Rent,Positive,20.8,Low,104130.2834,0
2020-06-24,1598,316391.1894,267235.42559999996,0.25,202432.94499999998,recession,675.0,0.35,68023.4984,5543.0232,620.62,51930.8218,51,0,42502.717399999994,304234.13019999996,Mixed,81827.8604,Utilities,Positive,10.6,Low,49155.76379999999,0
2020-07-24,1468,368078.19619999995,369783.128,0.3,258387.1576,normal,603.0,0.53,66720.1964,22993.971,443.29999999999995,118463.9456,38,0,6853.418,299654.8412,Salary,165898.8188,Utilities,Positive,34.4,Low,0.0,0
2020-08-23,1495,285647.44779999997,338770.7466,0.21,244830.15699999998,normal,709.0,0.51,78852.4308,64256.335,354.64,40846.548599999995,96,0,44788.3722,191284.8366,Salary,125630.3334,Entertainment,Positive,94.6,Medium,0.0,0
2020-09-22,1938,368923.126,418808.5616,0.24,230594.90739999997,normal,712.0,0.21,28682.396599999996,15377.1904,709.28,124695.857,39,0,53621.56799999999,225293.92599999998,Freelance,101657.55599999998,Education,Positive,4.6,Medium,0.0,0
2020-10-22,1083,399356.55759999994,304378.646,0.29,293405.19779999997,normal,643.0,0.31,59730.242,25838.1838,443.29999999999995,133255.97999999998,61,0,40624.89859999999,140170.5734,Freelance,94562.09619999999,Healthcare,Positive,28.1,Medium,94977.91159999999,0
2020-11-21,1903,293302.3522,334139.1482,0.11,281229.51999999996,inflation,641.0,0.12,41871.458199999994,29310.996,443.29999999999995,0.0,75,0,28805.634,142504.9912,Salary,56791.16299999999,Insurance,Neutral,82.2,High,0.0,0
2020-12-21,1040,369906.36539999995,241471.7162,0.18,226331.24800000002,inflation,725.0,0.1,35045.5248,24872.6764,265.98,73943.3266,89,0,50610.6744,264095.08839999995,Salary,75358.3402,Entertainment,Neutral,91.7,High,128434.64919999999,0
2021-01-20,1248,355314.7026,295073.779,0.18,218084.9814,recession,674.0,0.45,42946.0174,30229.5136,797.9399999999999,103802.2414,49,0,33039.149,160250.2902,Salary,89987.2402,Transportation,Positive,65.8,Low,60240.9236,0
2021-02-19,1897,367087.86399999994,205607.8596,0.28,188633.9026,normal,687.0,0.22,36690.167799999996,38401.305799999995,354.64,72484.86959999999,93,0,68266.4268,310951.89839999995,Mixed,139553.4998,Transportation,Positive,75.9,Low,161480.00439999998,0
2021-03-21,1059,300421.75019999995,326767.06919999997,0.2,230431.77300000002,recession,598.0,0.17,52652.5142,2132.273,797.9399999999999,64937.2438,67,0,75978.0736,193787.70839999997,Salary,169734.2504,Groceries,Neutral,21.6,Low,0.0,0
2021-04-20,1247,369619.9936,154427.98799999998,0.22,271749.9928,recession,697.0,0.22,35284.9068,17684.1236,531.96,154802.13319999998,39,0,38574.1928,182979.1678,Salary,149354.86279999997,Rent,Negative,7.2,Low,215192.00559999997,0
2021-05-20,1166,293240.2902,253892.09559999997,0.15,266343.506,normal,767.0,0.2,61347.400400000006,51824.4298,88.66,84893.7232,80,0,0.0,143388.0448,Salary,64888.4808,Groceries,Positive,47.4,Low,39348.194599999995,0
2021-06-19,1646,351825.045,227298.5286,0.11,184409.2536,recession,747.0,0.51,40119.5366,27314.372799999997,354.64,136233.18279999998,98,0,47407.3886,227348.1782,Salary,97181.99919999999,Insurance,Positive,86.6,Low,124526.5164,0
2021-07-19,1650,295533.0378,132749.7314,0.2,295059.59339999995,normal,580.0,0.48,57646.732,43440.7402,443.29999999999995,151613.033,66,0,47505.8012,248222.2886,Freelance,120031.45439999999,Groceries,Neutral,35.3,Low,162783.3064,0
2021-08-18,1075,370074.8194,227701.04499999998,0.11,212799.0722,normal,754.0,0.42,33640.2638,66036.6278,88.66,140475.5638,38,0,51436.98559999999,175329.58299999998,Salary,85111.8268,Entertainment,Positive,24.8,Medium,142373.7744,0
2021-09-17,1211,211737.81199999998,195379.1554,0.36,343177.1486,normal,702.0,0.6,46218.45799999999,16780.6782,354.64,17715.154599999998,66,0,48738.1752,166496.3872,Salary,85846.8182,Education,Positive,26.8,High,16358.656599999998,0
2021-10-17,1572,414293.9944,302591.26039999997,0.29,288098.01019999996,normal,675.0,0.53,31938.878399999998,32776.7154,443.29999999999995,16918.9878,73,0,28350.808199999996,160844.3122,Salary,119293.8032,Utilities,Positive,2.6,Low,111702.734,0
2021-11-16,1659,316109.25059999997,327357.54480000003,0.06,277698.1922,recession,666.0,0.35,42791.748999999996,10936.211,620.62,19201.9828,59,0,44466.5364,229529.2142,Freelance,85520.5494,Utilities,Neutral,84.1,Low,0.0,0
